"사업장명","소재지전체주소","도로명전체주소","인허가일자","영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지면적","소재지우편번호","총종업원수","축산물가공업구분명","축산업무구분명"
"원더펫","서울특별시 중랑구 면목동 147-45번지","서울특별시 중랑구 겸재로 121 1층 (면목동 동우빌딩)","20170719","운영중","","","","","0","","","","동물판매업"
"함께할개","","서울특별시 중랑구 망우로 461 (망우동 24시편의점)","20171010","운영중","","","","","0","","","","동물판매업"
"강동 퍼피스토어","서울특별시 강동구 길동 390-30번지 1층","서울특별시 강동구 진황도로47길 67 (길동 1층)","20170922","휴업 등","","20180524","20180731","","0","","","","동물판매업"
"애견용품할인마트","서울특별시 송파구 마천동 128-5번지","서울특별시 송파구 마천로41길 22 103호 (마천동 남양빌딩)","20170901","운영중","","","","","0","","","","동물판매업"
"해피애견타운","서울특별시 중랑구 중화동 285-11번지 진성빌딩","서울특별시 중랑구 동일로 812 (중화동 진성빌딩)","20171013","운영중","","","","","0","","","","동물판매업"
"마이엔젤캣","","서울특별시 중랑구 용마산로 343-1 (면목동)","20171016","운영중","","","","","0","","","","동물판매업"
"에이치디 코스메틱","","서울특별시 마포구 양화로 122 1층 (서교동)","20171020","운영중","","","","","0","","","","동물판매업"
"루시독","서울특별시 동대문구 답십리동 990번지 두산아파트 112(상가)동 101호","서울특별시 동대문구 답십리로56길 21 112(상가)동 101호 (답십리동 두산아파트)","20171121","운영중","","","","","0","","","","동물판매업"
"퍼피앤유(PUPPY&U)","서울특별시 강서구 방화동 829-4번지 금강프라자빌딩 203호","서울특별시 강서구 금낭화로 135 2층 203호 (방화동)","20171107","운영중","","","","","0","","","","동물판매업"
"도그플래너","서울특별시 송파구 가락동 19-2번지 성지빌딩 2층","서울특별시 송파구 오금로36길 20 성지빌딩 2층 (가락동)","20170826","운영중","","","","","0","","","","동물판매업"
"보름애견","서울특별시 광진구 중곡동 220-28번지","서울특별시 광진구 능동로49길 18 (중곡동)","20090326","운영중","","","","","0","","","","동물판매업"
"코코애견","서울특별시 광진구 중곡동 193-27번지","서울특별시 광진구 면목로 146 1층 (중곡동)","20080513","폐업 등","20180402","","","","0","","","","동물판매업"
"광진Pet","서울특별시 광진구 구의동 68-35번지","서울특별시 광진구 광나루로 505 (구의동)","20080513","폐업 등","20180905","","","","0","","","","동물판매업"
"특별한 강아지","서울특별시 광진구 화양동 12-42 1층","","20080528","운영중","","","","","0","","","","동물판매업"
"아이러브독","서울특별시 광진구 구의동 74-13번지","서울특별시 광진구 자양로 263 (구의동)","20080630","운영중","","","","","0","","","","동물판매업"
"소연애견","서울특별시 광진구 자양동 553-155번지","서울특별시 광진구 뚝섬로23길 34 (자양동)","20080630","운영중","","","","","0","","","","동물판매업"
"프리티애견","서울특별시 광진구 자양동 230-38번지","서울특별시 광진구 아차산로42길 33 (자양동)","20080630","운영중","","","","","0","","","","동물판매업"
"해피애견타운","서울특별시 광진구 중곡동 639-3번지","서울특별시 광진구 천호대로 531 (중곡동)","20080707","운영중","","","","","","","","","동물판매업"
"개판오분전","서울특별시 광진구 중곡동 631-6번지","서울특별시 광진구 동일로62길 41 (중곡동)","20080801","운영중","","","","","","","","","동물판매업"
"멍이멍이","서울특별시 광진구 구의동 251-54 1층","","20081104","폐업 등","20101110","","","","0","","","","동물판매업"
"아이퍼리","서울특별시 광진구 군자동 211번지","","20081105","폐업 등","20090417","","","","0","","","","동물판매업"
"행복한세상","서울특별시 광진구 자양동 222-7","","20081105","폐업 등","20090417","","","","0","","","","동물판매업"
"리틀프랜드","서울특별시 광진구 자양동 24-19번지","서울특별시 광진구 동일로 86 (자양동)","20090106","폐업 등","20150707","","","","0","","","","동물판매업"
"아이퍼피","서울특별시 광진구 군자동 211번지","서울특별시 광진구 능동로 197 (군자동)","20130926","폐업 등","20131219","","","","0","","","","동물판매업"
"강아지들의 수다","서울특별시 광진구 군자동 49-53번지","서울특별시 광진구 면목로 8 1층 (군자동)","20090929","폐업 등","20150506","","","","0","","","","동물판매업"
"중앙애견","서울특별시 광진구 자양동 553-437번지","서울특별시 광진구 뚝섬로 517 (자양동)","20091022","폐업 등","20180831","","","","0","","","","동물판매업"
"강아지발바닥","서울특별시 광진구 구의동 225-25번지","서울특별시 광진구 구의로 39-1 (구의동)","20100315","폐업 등","20180417","","","","0","","","","동물판매업"
"개바라기","서울특별시 광진구 화양동 33-40번지 1층","서울특별시 광진구 능동로13길 69 (화양동1층)","20100811","폐업 등","20110307","","","","","","","","동물판매업"
"특별한 강아지","서울특별시 광진구 화양동 12-42번지","서울특별시 광진구 군자로3길 27 (화양동)","20101006","운영중","","","","","0","","","","동물판매업"
"똥강아지","서울특별시 광진구 자양동 547-71번지","서울특별시 광진구 능동로 69 1층 (자양동)","20101101","폐업 등","20150708","","","","0","","","","동물판매업"
"PET HOUSE","서울특별시 광진구 구의동 236-31번지","서울특별시 광진구 자양로 180 (구의동)","20101119","폐업 등","20140905","","","","","","","","동물판매업"
"스누피독","서울특별시 광진구 자양동 553-329번지","서울특별시 광진구 뚝섬로 516 (자양동)","20101223","운영중","","","","","0","","","","동물판매업"
"티컵나라","서울특별시 광진구 중곡동 142-9번지","서울특별시 광진구 능동로40길 36 (중곡동)","20110105","폐업 등","20131112","","","","","","","","동물판매업"
"강아지놀이터","서울특별시 광진구 구의동 218-1번지","서울특별시 광진구 아차산로 458 2층 (구의동)","20110218","폐업 등","20180406","","","","0","","","","동물판매업"
"시밀레","서울특별시 광진구 중곡동 647-22번지","서울특별시 광진구 능동로 333 (중곡동)","20110325","폐업 등","20131023","","","","","","","","동물판매업"
"B puppy","서울특별시 광진구 화양동 116-16번지","서울특별시 광진구 광나루로 368-1 (화양동)","20110511","폐업 등","20141013","","","","","","","","동물판매업"
"캣's 맘","서울특별시 광진구 중곡동 91-43번지","서울특별시 광진구 용마산로2길 13 (중곡동)","20110707","폐업 등","20111227","","","","","","","","동물판매업"
"이도그","서울특별시 광진구 자양동 224-25번지 201호","서울특별시 광진구 아차산로 315 201호 (자양동)","20110831","폐업 등","20120820","","","","","","","","동물판매업"
"(주)밀레펫 자양점","서울특별시 광진구 자양동","서울특별시 광진구 아차산로 272 (자양동 지하1층 더샵스타시티)","20111020","운영중","","","","","0","","","","동물판매업"
"Show Dog","서울특별시 광진구 군자동 49-2번지","서울특별시 광진구 면목로 24-1 (군자동)","20111209","폐업 등","20120410","","","","","","","","동물판매업"
"멍군과 냥양이","서울특별시 광진구 중곡동 91-43번지","서울특별시 광진구 용마산로2길 13 (중곡동)","20120113","폐업 등","20140912","","","","","","","","동물판매업"
"도그카페","서울특별시 광진구 자양동 680-26번지","서울특별시 광진구 자양로 54 (자양동)","20120203","폐업 등","20150303","","","","0","","","","동물판매업"
"크라운독","서울특별시 광진구 능동 235-19번지 1층","서울특별시 광진구 능동로36길 60 (능동1층)","20121024","폐업 등","20171208","","","","0","","","","동물판매업"
"아롱애견","서울특별시 광진구 화양동 32-34번지 1층","서울특별시 광진구 능동로13길 100 1층 (화양동)","20130222","폐업 등","20141117","","","","0","","","","동물판매업"
"퍼피가든","서울특별시 광진구 중곡동 193-2번지 2층","서울특별시 광진구 긴고랑로9길 63 2층 (중곡동)","20130409","폐업 등","20160623","","","","0","","","","동물판매업"
"愛개","서울특별시 광진구 자양동 25-4번지","서울특별시 광진구 동일로 82 1층 (자양동)","20130404","운영중","","","","","0","","","","동물판매업"
"준펫샵","서울특별시 광진구 중곡동 88-35번지","서울특별시 광진구 영화사로 37-1 (중곡동)","20131206","운영중","","","","","0","","","","동물판매업"
"펫뷰티 스토리","서울특별시 광진구 자양동 584-15번지","서울특별시 광진구 자양번영로1길 6 1층 (자양동)","20140213","운영중","","","","","0","","","","동물판매업"
"퍼피N","서울특별시 광진구 중곡동 185-7번지","서울특별시 광진구 동일로 441 34층 (중곡동)","20140327","운영중","","","","","0","","","","동물판매업"
"슈퍼독","서울특별시 광진구 구의동 80-34번지","서울특별시 광진구 자양로 205 지층 (구의동)","20140729","폐업 등","20150629","","","","0","","","","동물판매업"
"원하우스","서울특별시 광진구 구의동 236-31번지","서울특별시 광진구 자양로 180 1층 (구의동)","20140915","운영중","","","","","0","","","","동물판매업"
"이마트 자양점","서울특별시 광진구 자양동 227-7번지","서울특별시 광진구 아차산로 272 지하1층 (자양동)","20140918","운영중","","","","","0","","","","동물판매업"
"피플캣","서울특별시 광진구 화양동 111-85번지","서울특별시 광진구 능동로 172-1 3층 (화양동)","20141023","폐업 등","20150427","","","","0","","","","동물판매업"
"오라펫","서울특별시 광진구 자양동 621-12번지","서울특별시 광진구 자양로15길 65 (자양동)","20150120","폐업 등","20171001","","","","0","","","","동물판매업"
"컴투펫","서울특별시 광진구 자양동 680-26번지","서울특별시 광진구 자양로 54 1층 (자양동)","20150123","운영중","","","","","0","","","","동물판매업"
"쿨펫동물병원","서울특별시 도봉구 방학동 717-6번지","서울특별시 도봉구 마들로 645 2층 (방학동)","20080711","운영중","","","","","","","","","동물판매업"
"쿨펫동물병원(홈에버)","서울특별시 도봉구 방학동 707-7번지 홈에버 2층","서울특별시 도봉구 도봉로 678 2층 (도봉동 홈에버)","20080711","폐업 등","20170711","","","","","","","","동물판매업"
"똥깡아지 애견센타","서울특별시 도봉구 방학동 671번지 삼인빌딩 1층","서울특별시 도봉구 방학로 155 1층 (방학동 삼인빌딩)","20080722","폐업 등","20110703","","","","","","","","동물판매업"
